,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future,future
07,118542.02628164893,15482.385896292137,43029.41300124402,22.386497497558594,1.2028329372406006,5.191860675811768,0.44802054647700357,0.2154683556011092,0.29427692938987143,2.42,0.11,0.42,4924.56,344.4,1300.89,0.629,0.147,0.407,0.31,0.0,0.01,1275.12,11.28,37.6,0.09,0.014,0.017,3.72,0.13,0.52,11291.4,1205.4,3854.0,0.607,0.312,0.43,0.11,0.0,0.01,133.48,11.28,33.84,0.031,0.014,0.017,301740.04856738215,92789.88562551442,159239.60938144274,31.153308868408203,5.662292003631592,15.863030433654785,0.5811628424962192,0.3394825976519108,0.46249574501888674,5.32,0.38,1.16,18812.25,1804.3799999999997,4635.36,0.772,0.406,0.644,0.54,0.01,0.05,6021.4,54.519999999999996,182.36,0.128,0.017,0.036,6.73,0.5,1.48,26477.8,6133.6,13259.400000000001,0.755,0.436,0.617,0.18,0.01,0.05,385.3999999999999,54.519999999999996,174.84,0.046,0.017,0.034
08,492225.2935383003,125208.5654965225,307061.63460308965,66.0601577758789,6.181209564208984,27.92506980895996,0.5942394298234475,0.31735108400321166,0.5098909918487798,16.46,0.68,2.69,61222.350000000006,3047.16,9696.24,0.849,0.474,0.685,2.1,0.01,0.1,12485.55,75.2,392.92,0.225,0.016,0.042,17.74,0.54,2.91,55021.99999999999,7486.600000000001,24977.2,0.826,0.373,0.675,0.47,0.01,0.09,740.72,75.2,334.64,0.052,0.016,0.04,364037.2178038273,44748.66335527481,69846.29673279823,64.65382385253906,2.7962801456451416,7.861810684204102,0.5642057137765889,0.2663698695625337,0.304331061517205,6.72,0.32,0.96,19909.6,934.6500000000001,2938.59,0.861,0.371,0.46,1.91,0.01,0.02,6251.63,31.960000000000004,58.28,0.119,0.016,0.018,14.26,0.27,1.08,44247.2,3460.4,6527.2,0.846,0.364,0.445,0.26,0.01,0.02,629.8,31.960000000000004,56.4,0.052,0.016,0.017
09,900471.5762790719,499662.1561596398,664078.5465852717,48.942626953125,26.258684158325195,35.754173278808594,0.6767604712810871,0.6176185097264564,0.6489886378772791,7.48,0.99,2.51,57337.17,9336.84,18335.46,0.851,0.625,0.814,0.19,0.05,0.1,1120.48,507.6000000000001,778.3199999999999,0.053,0.047,0.052,6.32,1.99,3.72,69257.2,35506.0,53431.2,0.845,0.772,0.82,0.19,0.05,0.1,1120.48,507.6000000000001,778.3199999999999,0.053,0.047,0.052,727180.4105420914,199412.17816477822,395213.57785544125,57.24306106567383,10.178579330444336,35.01448440551758,0.6559542455196034,0.4909494945738537,0.580718975687657,8.54,0.42,2.81,50639.79,1603.6,11092.2,0.867,0.235,0.781,1.42,0.02,0.11,13016.85,182.36,441.8,0.312,0.034,0.046,12.0,0.79,3.83,63049.8,13333.200000000003,30438.399999999998,0.864,0.611,0.756,0.29,0.02,0.11,936.2400000000001,182.36,441.8,0.055,0.034,0.046
10,1368347.0608175192,679390.8977369196,998427.0321144979,64.26486206054688,24.605314254760742,39.02672576904297,0.69611576882171,0.6162130686989792,0.6690311398713746,9.82,1.77,2.81,118763.36,13225.8,35738.94,0.878,0.636,0.77,1.63,0.06,0.11,29310.05,750.12,1171.24,0.175,0.049,0.054,10.62,2.28,4.64,114217.8,51127.0,79802.4,0.881,0.772,0.842,0.18,0.06,0.11,2036.04,750.12,1159.96,0.069,0.049,0.054,1332080.5371623742,839460.8947548085,1192089.2066293284,60.39712142944336,36.83951950073242,47.192081451416016,0.7119611480000626,0.6281007231902848,0.6827820577984213,7.88,1.81,4.18,71949.85,10731.0,55724.98,0.899,0.72,0.762,0.25,0.1,0.14,1701.4000000000003,879.84,1361.12,0.062,0.052,0.056,9.78,3.85,6.26,108830.4,61278.6,92094.2,0.893,0.818,0.87,0.25,0.1,0.14,1701.4000000000003,879.84,1361.12,0.062,0.052,0.056
11,303671.7411982169,74699.67913580757,176266.00862603972,36.11216354370117,3.9550790786743164,13.932347297668457,0.559565986311007,0.3138119234513809,0.445571467080336,3.67,0.16,1.03,17646.4,1130.88,5234.46,0.724,0.203,0.61,0.88,0.01,0.04,6375.6,60.16,182.36,0.12,0.017,0.031,4.45,0.37,1.4,26010.4,6715.8,13981.0,0.728,0.429,0.595,0.11,0.01,0.04,364.72,60.16,167.32,0.043,0.017,0.03,45649.120284604214,11948.632621475917,23934.086709579788,11.923360824584961,1.214144229888916,3.0333502292633057,0.3709122819494123,0.2270770687022814,0.28747592855774,5.4,0.08,0.48,10671.06,72.96,1183.47,0.614,0.095,0.429,0.14,0.0,0.01,655.27,9.4,35.72,0.212,0.013,0.026,2.68,0.14,0.43,5772.8,861.0,2386.2,0.509,0.278,0.405,0.03,0.0,0.01,45.12,9.4,18.8,0.018,0.013,0.017
12,865779.4541138904,380800.8764172556,615661.3094202519,47.84054183959961,17.718713760375977,30.958229064941406,0.6466116585046174,0.4998153704692107,0.5811442982570411,8.34,0.74,1.83,61676.31,7624.4,26674.47,0.8,0.479,0.668,0.13,0.03,0.07,1035.88,400.44,744.48,0.051,0.038,0.047,6.46,1.43,2.86,72578.2,28486.8,51127.0,0.816,0.639,0.761,0.13,0.03,0.07,1035.88,400.44,744.48,0.051,0.038,0.047,1373319.014822412,595984.7448424755,710455.4145729081,56.57920455932617,16.631959915161133,32.1439323425293,0.7276144058618004,0.6383242370718359,0.6585374652927677,5.91,0.76,2.06,77529.19,8090.6,19606.9,0.904,0.661,0.814,0.18,0.06,0.1,2500.4,626.04,846.0,0.088,0.049,0.052,7.09,1.7,3.14,110085.0,44337.4,56858.8,0.902,0.784,0.824,0.18,0.06,0.1,2500.4,626.04,846.0,0.088,0.049,0.052
13,24758.689098033858,1168.4935949849205,8127.017301865635,10.506237030029297,0.06585512310266495,1.4255508184432983,0.41378900409290104,0.10151335221593068,0.2561104991773074,1.46,0.02,0.26,1697.3999999999999,22.8,356.7,0.583,0.085,0.415,0.08,0.0,0.0,371.91,0.0,7.18,0.226,0.002,0.025,2.13,0.01,0.16,3394.7999999999997,24.6,721.6,0.552,0.056,0.351,0.04,0.0,0.01,28.2,0.0,7.52,0.02,0.006,0.017,37988.16317664888,54.18629014893668,3965.9963515220766,16.56251335144043,0.0026813142467290163,0.8242100477218628,0.41713488903932305,0.025228989082836578,0.2434979304273773,2.2,0.01,0.21,1925.0700000000002,9.12,342.99000000000007,0.587,0.031,0.438,0.17,0.0,0.0,265.65,0.0,3.59,0.11,0.002,0.019,3.38,0.0,0.14,4633.0,0.0,401.8,0.562,0.002,0.315,0.04,0.0,0.0,33.84,0.0,3.76,0.02,0.001,0.017
14,685834.5919187978,384060.20530101756,513918.2610849211,40.67812728881836,14.005765914916992,31.113054275512695,0.643492034822883,0.5478276579541427,0.6007549895115539,4.34,0.98,2.4,22964.879999999997,2901.68,12200.3,0.842,0.272,0.764,1.35,0.06,0.1,14894.11,370.36,560.24,0.148,0.041,0.047,6.35,1.7,3.49,58736.59999999999,28060.4,40508.0,0.825,0.688,0.764,0.18,0.06,0.1,836.6,370.36,560.24,0.053,0.041,0.047,478133.52295784943,89648.78278057938,270629.3398237558,69.27783966064453,4.054450511932373,20.142841339111328,0.5897336873337891,0.28904524630662093,0.48968183910321206,10.28,0.45,1.61,27265.0,700.72,6420.6,0.832,0.149,0.611,1.19,0.01,0.08,7987.21,58.28,327.12,0.116,0.017,0.039,17.45,0.4,2.22,46961.4,5838.4,22205.6,0.825,0.374,0.648,0.39,0.01,0.07,633.56,58.28,276.36,0.051,0.017,0.037
15,374831.28358664457,168666.67263336448,235840.35283560606,37.17444610595703,5.387789726257324,18.48058319091797,0.5977658961845818,0.44468433226350146,0.517560258166466,4.69,0.36,1.02,24999.39,1381.68,5979.8,0.798,0.232,0.673,0.47,0.02,0.05,7048.58,156.04,253.80000000000004,0.123,0.031,0.039,4.62,0.67,1.56,30372.8,13218.4,19302.8,0.777,0.583,0.681,0.12,0.02,0.05,406.08,156.04,248.16,0.046,0.031,0.039,338601.4081781481,52623.027455667034,215010.67783695424,22.875905990600586,2.0844271183013916,10.230692863464355,0.5817104381054724,0.2578169848502408,0.49468797756666727,2.73,0.21,0.77,12429.06,1136.16,4983.12,0.75,0.228,0.633,0.93,0.01,0.05,10059.28,43.24,278.24,0.143,0.016,0.041,2.86,0.3,1.2,25461.0,4657.6,16834.6,0.733,0.379,0.637,0.1,0.01,0.04,353.44,43.24,229.36,0.044,0.016,0.037
16,607768.9450514446,262735.3148534938,420084.44539447315,60.154754638671875,13.487225532531738,25.083616256713867,0.6783833658448283,0.5232143305959615,0.6236845868160158,12.75,0.85,2.06,59836.89,4797.87,11503.66,0.861,0.645,0.78,1.83,0.03,0.09,18365.27,244.4,483.15999999999997,0.174,0.038,0.049,9.57,1.52,2.85,55292.600000000006,18277.8,33349.4,0.87,0.652,0.787,0.23,0.03,0.09,804.64,244.4,464.36000000000007,0.055,0.038,0.048,441033.5438815586,168967.02068803512,260323.8448495773,62.69152069091797,17.262813568115234,35.1955451965332,0.6260116412779001,0.4649965222227902,0.5490226311175228,13.14,1.28,2.83,47592.67,4270.32,8714.88,0.834,0.606,0.733,1.6,0.04,0.11,8713.32,142.88,325.24,0.141,0.031,0.045,9.8,1.47,4.09,39368.2,11922.8,20975.6,0.828,0.596,0.736,0.2,0.04,0.11,584.68,142.88,274.48,0.052,0.031,0.042
17,581735.8252479718,210826.62304475336,398348.9401436457,55.4971809387207,12.428260803222656,27.239381790161133,0.6565670129601427,0.48559059930012966,0.57525220862599,5.13,0.65,1.54,53176.99999999999,4083.78,8998.56,0.854,0.465,0.758,0.79,0.03,0.08,6782.93,208.68000000000004,454.96,0.119,0.035,0.047,8.73,0.95,2.99,53341.0,15973.6,32332.6,0.841,0.611,0.759,0.23,0.03,0.08,785.84,208.68000000000004,453.08,0.053,0.035,0.047,353300.7300227252,22400.254927027025,108463.53185422978,35.98430633544922,1.267754316329956,10.889392852783203,0.5678193889605951,0.1901665124250546,0.34772578604979265,3.44,0.17,0.91,13054.52,546.72,4148.16,0.744,0.176,0.565,1.36,0.0,0.03,11476.08,18.8,139.12,0.14,0.014,0.028,4.98,0.08,1.06,28757.4,1410.4,9405.4,0.717,0.227,0.508,0.16,0.0,0.02,436.15999999999997,18.8,84.6,0.046,0.014,0.021
18,95057.0790333557,52744.6482137173,74737.48089427245,22.177228927612305,12.051115989685059,18.000253677368164,0.4263611618828262,0.3336388372959999,0.37075415880648577,2.65,0.67,1.24,4820.24,1113.54,1824.1,0.631,0.448,0.521,0.08,0.03,0.04,94.0,33.84,54.519999999999996,0.027,0.019,0.019,2.8,1.2,1.8,9028.2,4059.0,6084.4,0.582,0.492,0.53,0.08,0.03,0.04,94.0,33.84,54.519999999999996,0.027,0.019,0.019,37532.24851042614,4481.354600174018,14334.735862025991,9.183113098144531,0.5210839509963989,3.021022081375122,0.3786822185002078,0.1759917558969401,0.2910305181126542,2.27,0.09,0.4,3864.64,130.2,526.62,0.541,0.108,0.436,0.25,0.0,0.02,726.11,3.76,22.56,0.107,0.013,0.019,1.52,0.04,0.31,3927.8,155.8,1172.6,0.539,0.135,0.414,0.04,0.0,0.01,33.84,3.76,11.28,0.019,0.013,0.018
19,141426.753470322,11868.20695795468,64022.118084464455,46.461334228515625,2.5681614875793457,17.906566619873047,0.45444215629256596,0.2242106303555913,0.35033749492809096,4.88,0.16,1.54,4683.5,114.0,1766.64,0.657,0.101,0.47,2.21,0.0,0.05,3577.42,5.64,52.64000000000001,0.095,0.014,0.019,7.01,0.21,2.65,13128.200000000003,656.0,5518.6,0.667,0.303,0.516,0.25,0.0,0.05,174.84,5.64,47.0,0.039,0.014,0.019,99649.34843353112,15030.399415001739,57044.38139960985,44.45295715332031,1.3863133192062378,8.99792194366455,0.41107994936577397,0.2305224061172223,0.3271098159263883,18.23,0.16,0.81,17474.49,568.56,1918.0800000000002,0.74,0.369,0.451,0.37,0.0,0.02,1275.12,9.4,56.4,0.131,0.014,0.019,8.99,0.14,1.02,12291.8,885.6000000000001,5141.4,0.682,0.285,0.485,0.44,0.0,0.02,218.07999999999998,9.4,47.0,0.043,0.014,0.018
20,0.7849544130124286,0.0,0.0,1.4435853699978907e-05,0.0,0.0,0.009308762720735483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,3309.532532232447,0.0,23.166761370328004,0.7329860925674438,0.0,0.001027704682201147,0.30516610383228504,0.0,0.024261080513075073,0.47,0.0,0.01,1054.8,0.0,8.16,0.507,0.0,0.078,0.0,0.0,0.0,6.03,0.0,0.0,0.133,0.0,0.003,0.29,0.0,0.0,664.2,0.0,0.0,0.424,0.0,0.006,0.01,0.0,0.0,5.64,0.0,0.0,0.019,0.0,0.003,1087.702041855664,0.9487885578892019,31.65833592357785,0.20030896365642548,1.4134163393464405e-05,0.0009730421588756144,0.19861678733913984,0.0018329072766271254,0.02358395095084181,0.08,0.0,0.01,117.26,0.0,5.8,0.367,0.002,0.053,0.0,0.0,0.0,6.22,0.0,0.0,0.128,0.002,0.009,0.04,0.0,0.0,98.4,0.0,0.0,0.213,0.002,0.013,0.0,0.0,0.0,1.88,0.0,0.0,0.018,0.001,0.006
22,45442.517814388404,6612.359742408798,13271.260619096967,15.012290000915527,1.516302466392517,3.8928327560424805,0.3772286095891014,0.22955850620207402,0.29608666037397485,1.76,0.11,0.34,4254.82,229.13999999999996,516.2,0.531,0.369,0.436,0.18,0.0,0.01,425.04,3.76,15.04,0.057,0.015,0.017,1.49,0.09,0.48,4280.4,360.8,1295.6,0.524,0.299,0.433,0.02,0.0,0.01,37.6,3.76,11.28,0.019,0.015,0.017,8364.590825460222,0.06882421665750371,928.8213727222001,2.1630783081054688,9.811982408791664e-07,0.09506025910377502,0.33629602990727014,0.00011912982298721214,0.12260394163003478,0.47,0.0,0.05,1068.35,0.0,95.2,0.493,0.001,0.292,0.0,0.0,0.0,18.09,0.0,0.0,0.077,0.001,0.017,0.4,0.0,0.01,1057.8,0.0,8.2,0.418,0.0,0.04,0.01,0.0,0.0,11.28,0.0,0.0,0.018,0.0,0.01
23,147275.46016103734,42670.66550104064,75511.47510645259,33.01657485961914,3.600037097930908,6.443650245666504,0.43530521447755166,0.282406262196279,0.31598111457336703,6.03,0.22,0.53,15421.400000000001,673.36,2065.0200000000004,0.63,0.165,0.43,0.42,0.01,0.02,1948.1000000000001,33.84,58.28,0.057,0.017,0.018,3.91,0.41,0.73,14727.2,3501.3999999999996,6322.2,0.626,0.398,0.458,0.12,0.01,0.02,180.48,33.84,58.28,0.033,0.017,0.018,128691.24809362984,18738.74773195348,38262.173086355324,15.83883285522461,1.109581470489502,4.16057825088501,0.4151767453551111,0.21916086292083917,0.2762814995286849,1.48,0.24,0.59,6034.32,482.4,1517.19,0.567,0.32,0.425,0.31,0.0,0.01,1664.74,15.04,37.6,0.053,0.015,0.017,1.88,0.09,0.62,12718.2,1098.8,3444.0,0.584,0.263,0.4,0.06,0.0,0.01,146.64,15.04,33.84,0.029,0.015,0.017
24,838658.1312541105,463982.3712236212,583296.3542235913,51.33317184448242,20.400787353515625,30.08791732788086,0.6324217946705253,0.545139874781409,0.583760888985689,9.66,0.88,1.75,83080.47,7569.0,15126.54,0.811,0.566,0.72,1.59,0.05,0.07,24546.06,486.92,637.32,0.159,0.041,0.045,8.34,1.98,2.9,79261.2,36440.8,46010.2,0.82,0.696,0.737,0.21,0.05,0.07,1137.4,486.92,637.32,0.052,0.041,0.045,931973.9704491228,656350.1550402988,858441.903678485,62.01070785522461,26.72348976135254,39.197757720947266,0.6574845892853781,0.5511557861550977,0.6157904117548278,9.06,1.17,3.38,70269.56,10385.200000000003,26229.06,0.858,0.622,0.801,1.95,0.06,0.13,24829.42,659.88,987.0,0.161,0.045,0.051,10.77,2.2,5.0,85370.2,46863.0,68543.8,0.853,0.734,0.804,0.22,0.06,0.13,1227.64,659.88,981.36,0.054,0.045,0.05
25,691470.0993656965,542761.7648551273,631219.8896531132,41.6578254699707,14.581764221191406,25.42150115966797,0.6687084955799425,0.6273486101674202,0.6537026871095796,3.6,0.81,1.67,33354.75,10332.12,22970.4,0.827,0.615,0.791,1.01,0.03,0.07,22137.5,552.72,686.2,0.173,0.048,0.05,4.86,1.08,2.26,54341.4,40040.6,48265.2,0.835,0.78,0.813,0.14,0.03,0.07,787.7200000000001,552.72,686.2,0.052,0.048,0.05,483489.8206942493,134126.74139534478,330283.5100674635,48.38570022583008,7.280458450317383,22.22357940673828,0.6250725573034989,0.37779556490739424,0.5573620512882447,3.85,0.44,1.59,24460.57,1322.4,8311.16,0.789,0.22,0.725,0.89,0.02,0.07,6729.8,122.2,372.24,0.169,0.025,0.043,6.7,0.71,2.51,40171.8,11529.2,26043.2,0.792,0.524,0.715,0.22,0.02,0.07,564.0,122.2,340.28,0.049,0.025,0.042
